ID,Major,HighSchoolGPA,SATScores,AppliedtoanotherUC,AdmittedtoanotherUC,FirstGeneration,Gender,TotalHSHonorsCoursesTaken,MathPlacementScore,FirstMathClassGrade,@1stSemesterGPA,Retained1stYear,Graduated
73780,Undeclared,3.6,760,Yes,Yes,No,F,0,2,F,2,N,No
76956,Economics,3.6,1030,Yes,Yes,No,F,0,2,F,2,N,No
70432,Undeclared,3.6,640,No,No,No,F,0,,F,2,N,No
78128,Undeclared Engineering,3.6,770,,No,No,F,0,2,F,2,N,No
108934,Biological Sciences,3.63,890,,Yes,No,F,0,2,F,2,N,No
73518,Computer Science & Engineering,3.6,910,No,No,No,F,0,2,F,2,N,No
63110,Undeclared,3.59,920,,Yes,No,M,0,2,F,2,N,No
72692,Environmental Engineering,3.6,920,,Yes,No,F,0,2,F,2,N,No
68772,Political Science,3.6,950,,Yes,No,F,0,2,F,2,N,No
69086,Biological Sciences,3.6,1040,Yes,Yes,No,F,0,2,F,2,N,No
70392,Computer Science & Engineering,3.6,1100,Yes,,No,F,0,2,F,2,N,No
210712,Undeclared,3,1120,,No,No,M,6,3,F,2,N,No
157682,Environmental Engineering,3.68,790,,Yes,No,F,0,8,A-,2,Y,No
164296,Undeclared SSHA,3.69,1170,Yes,Yes,No,F,7,7,A+,2,Y,No
280010,Environmental Engineering,3.12,1180,Yes,Yes,No,F,0,8,W,2,Y,No
86972,Biological Sciences,2.67,920,No,No,No,F,0,1,W,2,Y,No
132152,Economics,3.66,1110,,No,Yes,F,0,6,C,2,Y,Yes
213596,Applied Mathematical Sciences,3.75,570,,No,No,F,0,8,C,2,Y,Yes
268606,Undeclared Natural Sciences,3.1,950,,No,Yes,F,7,7,C-,2,Y,Yes
262682,Computer Science & Engineering,3.1,970,Yes,Yes,Yes,F,9,7,C-,2,Y,Yes
86408,Undeclared SSHA,3.61,810,,Yes,No,F,10,5,D,2,Y,Yes
108996,Undeclared,3.63,830,,Yes,Yes,F,0,5,D,2,Y,Yes
74962,Undeclared,3.6,840,No,No,Yes,F,0,5,D,2,Y,Yes
71124,Undeclared,3.6,860,Yes,Yes,Yes,F,4,,D,2,Y,Yes
154324,Undeclared,3.68,880,,No,Yes,F,4,5,D,2,Y,Yes
250198,Undeclared SSHA,3.78,880,,No,No,F,0,5,D,2,Y,Yes
276962,Undeclared,3.81,880,No,No,Yes,F,0,5,D,2,Y,Yes
65622,Undeclared Engineering,3.59,860,Yes,Yes,No,M,17,8,D,2,Y,Yes
95090,Social and Cognitive Science,3.03,550,,No,No,M,8,5,D,2,Y,Yes
118106,Undeclared,2.75,930,,No,Yes,F,0,1,D,2,Y,Yes
205852,Undeclared,3,940,,No,No,M,8,7,D,2,Y,Yes
240984,Economics,3.77,980,,No,No,F,0,2,D-,2,Y,Yes
209504,Undeclared,3.74,1130,Yes,No,No,F,0,2,D-,2,Y,Yes
240260,Computer Science & Engineering,3.77,770,No,No,No,F,0,6,D-,2,Y,Yes
236784,Computer Science & Engineering,3.77,810,No,No,No,F,0,6,D-,2,Y,Yes
199548,Undeclared,3.72,850,,Yes,No,F,0,6,D-,2,Y,Yes
216684,Undeclared,3.75,870,,No,No,F,0,6,D-,2,Y,Yes
246740,Public Health,3.78,950,No,No,No,F,0,6,D-,2,Y,Yes
202248,English,3.73,1000,Yes,Yes,No,F,0,6,D-,2,Y,Yes
190360,Undeclared,3,1090,Yes,No,No,F,0,6,D-,2,Y,Yes
181270,Biological Sciences,2.95,1180,Yes,Yes,No,F,0,6,D-,2,Y,Yes
202688,Biological Sciences,3.73,750,,Yes,Yes,F,0,,D-,2,Y,Yes
79670,Computer Science & Engineering,3.6,740,,Yes,Yes,M,6,6,D-,2,Y,Yes
67828,Environmental Engineering,3.6,750,Yes,Yes,No,F,14,6,D-,2,Y,Yes
70818,Literatures and Cultures,3.6,750,No,No,Yes,F,0,6,D-,2,Y,Yes
65764,Undeclared,3.59,1060,,Yes,No,F,4,6,D-,2,Y,Yes
242422,Applied Mathematical Sciences,3.77,740,,Yes,No,F,0,6,D-,2,Y,Yes
92780,Mechanical Engineering,3.62,1170,,Yes,Yes,F,0,2,D+,2,Y,Yes
140848,Biological Sciences,2.85,810,,No,Yes,F,0,,D+,2,Y,Yes
80972,Management & Business Economics,2.5,870,No,No,Yes,F,0,6,D+,2,Y,Yes
112992,Environmental Engineering,3.64,790,,No,Yes,F,6,3,B+,2,Y,Yes
204794,Undeclared,3,810,,No,No,M,6,2,B+,2,Y,Yes
183294,Psychology,3.71,810,No,No,Yes,F,8,7,C-,2,Y,Yes
272326,Earth Systems Science,3.8,820,Yes,Yes,No,F,8,7,C-,2,Y,Yes
199186,Undeclared Natural Sciences,3.72,900,Yes,Yes,Yes,F,10,7,C-,2,Y,Yes
175704,Mechanical Engineering,3.7,1030,,Yes,Yes,F,9,7,C-,2,Y,Yes
171120,Psychology,3.7,1130,Yes,Yes,Yes,F,10,7,C-,2,Y,Yes
176958,Undeclared,3.7,1160,Yes,Yes,Yes,F,20,7,C-,2,Y,Yes
251698,Biological Sciences,3.78,800,,Yes,Yes,M,7,7,C-,2,Y,Yes
194160,Undeclared,3,940,,No,Yes,M,6,1,D,2,Y,Yes
165830,Psychology,3.7,740,,Yes,Yes,F,0,7,D-,2,Y,Yes
184298,Biological Sciences,3.71,890,,Yes,No,F,0,7,D-,2,Y,Yes
62634,Political Science,3.59,1080,Yes,No,Yes,F,0,3,D+,2,Y,Yes
64674,Materials Sci & Engineering,3.59,1120,,Yes,Yes,F,0,3,D+,2,Y,Yes
67040,Undeclared SSHA,2.37,660,,Yes,Yes,F,0,7,D+,2,Y,Yes
269556,Applied Mathematical Sciences,3.8,1070,Yes,Yes,No,F,0,7,D+,2,Y,Yes
66778,Management & Business Economics,2.37,830,,Yes,No,F,0,7,F,2,Y,Yes
119870,Bioengineering,3.65,990,,Yes,No,F,0,7,F,2,Y,Yes
108672,Psychology,3.63,1010,Yes,No,No,F,0,7,F,2,Y,Yes
235310,Undeclared,3.77,760,No,No,Yes,F,0,8,I,2,Y,Yes
189550,Computer Science & Engineering,3.72,830,No,No,Yes,F,0,8,I,2,Y,Yes
154658,Biological Sciences,2.99,1110,Yes,Yes,No,F,0,2,W,2,Y,Yes
172654,Undeclared SSHA,3.05,1230,Yes,Yes,No,F,0,,W,2,Y,Yes
281294,Bioengineering,3.12,1060,Yes,No,No,F,0,3,W,2,Y,Yes
247748,Mechanical Engineering,3.78,1260,,Yes,No,F,0,3,W,2,Y,Yes
273826,History,3.11,820,,No,No,F,0,5,W,2,Y,Yes
279576,Political Science,3.12,880,Yes,Yes,No,F,0,,W,2,Y,Yes
157462,Management & Business Economics,3.68,940,,No,Yes,F,6,5,W,2,Y,Yes
278524,Economics,3.12,1050,,Yes,No,F,0,5,W,2,Y,Yes
273924,Biological Sciences,3.11,1080,,No,No,F,0,5,W,2,Y,Yes
253562,Biological Sciences,3.08,950,Yes,No,No,F,2,5,A,2,Y,Yes
268640,Biological Sciences,3.1,960,Yes,No,No,F,12,5,A,2,Y,Yes
160122,Biological Sciences,3,980,,No,No,F,3,5,A,2,Y,Yes
186018,Biological Sciences,3.06,980,,No,No,F,3,5,A,2,Y,Yes
159400,Environmental Engineering,3.68,890,,Yes,Yes,F,10,8,A-,2,Y,Yes
73200,Political Science,3.6,1050,Yes,,Yes,F,0,6,C,2,Y,Yes
67258,Biological Sciences,3.6,1070,,Yes,Yes,F,0,6,C,2,Y,Yes
190174,Mechanical Engineering,3.72,1070,,No,Yes,F,0,6,C,2,Y,Yes
114822,Management & Business Economics,3.65,1110,Yes,No,Yes,F,0,6,C,2,Y,Yes
190444,Psychology,3.72,1110,Yes,Yes,Yes,F,0,6,C,2,Y,Yes
129460,Biological Sciences,3.66,1120,,No,Yes,F,0,6,C,2,Y,Yes
256366,Computer Science & Engineering,3.79,1120,Yes,Yes,Yes,F,0,6,C,2,Y,Yes
168950,Political Science,3.7,1110,,Yes,No,F,10,7,C-,2,Y,Yes
173560,English,3.7,970,,Yes,Yes,M,6,7,C-,2,Y,Yes
172048,Psychology,3.7,1060,,Yes,Yes,F,6,7,C-,2,Y,Yes
273350,Biological Sciences,3.8,1060,Yes,No,Yes,F,0,7,C-,2,Y,Yes
169920,Biological Sciences,3.7,1070,,No,No,F,12,7,C-,2,Y,Yes
269782,Political Science,3.8,1140,Yes,No,No,M,10,7,C-,2,Y,Yes
283032,Psychology,3.12,1110,Yes,Yes,Yes,F,6,7,C-,2,Y,Yes
210512,Undeclared,3,880,,Yes,No,M,6,3,D,2,Y,Yes
123926,Materials Sci & Engineering,3.65,830,,Yes,No,M,18,,D,2,Y,Yes
245318,Biological Sciences,3.77,780,No,No,Yes,F,0,5,D,2,Y,Yes
99768,Undeclared,3.63,990,,Yes,Yes,F,12,1,D,2,Y,Yes
207852,Undeclared,3,760,,No,Yes,F,0,3,D,2,Y,Yes
251640,Biological Sciences,3.08,770,No,No,Yes,F,0,3,D,2,Y,Yes
247466,Biological Sciences,3.08,780,,No,Yes,F,0,3,D,2,Y,Yes
170356,Undeclared SSHA,2.94,860,,No,Yes,F,6,3,D,2,Y,Yes
131698,Undeclared,2.8,910,Yes,Yes,No,F,0,3,D,2,Y,Yes
189532,Undeclared,3,910,,No,Yes,F,0,3,D,2,Y,Yes
202116,Undeclared,3,910,,No,Yes,F,0,3,D,2,Y,Yes
95042,Biological Sciences,2.63,920,,Yes,No,M,6,3,D,2,Y,Yes
195876,Undeclared,3,920,,No,Yes,F,0,3,D,2,Y,Yes
158696,Biological Sciences,2.9,940,,No,Yes,F,0,3,D,2,Y,Yes
204300,Undeclared,3,940,,No,No,F,0,3,D,2,Y,Yes
201858,Undeclared,3,950,,No,Yes,F,0,3,D,2,Y,Yes
216092,Undeclared,3.03,950,,No,No,M,6,3,D,2,Y,Yes
208872,Undeclared,3,1000,,No,No,M,6,3,D,2,Y,Yes
210560,Undeclared,3,1000,Yes,No,Yes,F,6,3,D,2,Y,Yes
99536,Social and Cognitive Science,2.66,1030,,No,Yes,F,0,3,D,2,Y,Yes
172956,Management & Business Economics,2.95,1050,Yes,Yes,Yes,F,6,3,D,2,Y,Yes
162782,Undeclared SSHA,2.9,1060,,Yes,No,F,0,3,D,2,Y,Yes
191908,Undeclared,3,1060,Yes,No,Yes,F,0,3,D,2,Y,Yes
180660,Biological Sciences,2.95,1070,Yes,Yes,No,F,0,3,D,2,Y,Yes
186070,Undeclared,2.96,1080,,Yes,Yes,F,0,3,D,2,Y,Yes
217252,Undeclared,3.04,1080,,Yes,No,M,6,3,D,2,Y,Yes
178442,Undeclared,2.95,1090,Yes,No,No,F,0,3,D,2,Y,Yes
166636,Biological Sciences,2.91,1100,Yes,Yes,No,M,6,3,D,2,Y,Yes
176860,Economics,2.95,1100,,Yes,No,F,0,,D,2,Y,Yes
211772,Undeclared,3,1110,Yes,No,Yes,F,0,3,D,2,Y,Yes
85844,Undeclared,2.55,1120,Yes,No,No,F,0,3,D,2,Y,Yes
189968,Undeclared,3,1120,,Yes,Yes,F,0,3,D,2,Y,Yes
184836,Undeclared,2.95,1130,Yes,Yes,Yes,F,6,3,D,2,Y,Yes
205062,Undeclared,3,1130,Yes,No,No,F,0,3,D,2,Y,Yes
84252,Undeclared,2.54,1270,,Yes,Yes,F,0,3,D,2,Y,Yes
105846,Undeclared,2.7,1150,,Yes,No,M,6,2,D,2,Y,Yes
166126,Biological Sciences,3.7,1220,Yes,Yes,No,F,0,3,D,2,Y,Yes
261720,Anthropology,3.8,750,Yes,Yes,Yes,F,12,2,D-,2,Y,Yes
178268,Physics,2.95,910,Yes,Yes,No,F,0,2,D-,2,Y,Yes
146296,Undeclared,3.68,1150,Yes,Yes,No,F,0,6,D-,2,Y,Yes
170856,Undeclared SSHA,2.94,920,Yes,Yes,Yes,F,0,2,D+,2,Y,Yes
162296,Physics,2.9,1070,Yes,,Yes,F,0,2,D+,2,Y,Yes
199466,Undeclared,3,1110,,Yes,Yes,F,0,2,D+,2,Y,Yes
158596,Undeclared,3.68,740,Yes,Yes,No,F,0,6,D+,2,Y,Yes
66068,Undeclared,2.35,910,,Yes,Yes,F,0,6,D+,2,Y,Yes
188782,Management & Business Economics,3.72,930,Yes,No,Yes,F,0,6,D+,2,Y,Yes
65636,Biological Sciences,3.59,1140,,Yes,No,F,0,6,D+,2,Y,Yes
108306,Undeclared SSHA,3.63,960,,No,Yes,F,0,2,D+,2,Y,Yes
233748,Anthropology,3.76,960,Yes,Yes,No,F,0,7,F,2,Y,Yes
64050,Undeclared Engineering,3.59,770,,Yes,No,F,0,7,F,2,Y,Yes
77126,Management & Business Economics,3.6,990,Yes,No,No,F,0,1,F,2,Y,Yes
219268,Undeclared,3.04,850,,Yes,No,M,13,2,F,2,Y,Yes
229658,Management & Business Economics,3.04,1100,,Yes,Yes,M,14,2,F,2,Y,Yes
233364,Computer Science & Engineering,3.05,1250,,Yes,No,M,9,2,F,2,Y,Yes
92536,Undeclared,2.61,730,Yes,Yes,No,F,0,5,F,2,Y,Yes
77744,Undeclared,2.46,800,Yes,Yes,No,F,0,5,F,2,Y,Yes
65462,Chemical Sciences,3.59,1100,,No,No,F,0,7,F,2,Y,Yes
120206,Computer Science & Engineering,3.65,920,Yes,No,No,F,0,5,F,2,Y,Yes
77918,Economics,3.6,950,,Yes,Yes,F,0,3,F,2,Y,Yes
38936,Biological Sciences,3.59,850,,Yes,No,F,10,3,F,2,Y,Yes
174698,Undeclared,2.95,1130,,Yes,No,F,0,6,F,2,Y,Yes
229192,Undeclared SSHA,3.04,1130,Yes,Yes,No,F,0,6,F,2,Y,Yes
77824,Bioengineering,3.6,760,,Yes,No,F,0,2,F,2,Y,Yes
78112,Biological Sciences,3.6,840,,Yes,No,F,0,2,F,2,Y,Yes
77792,Applied Mathematical Sciences,3.6,990,Yes,Yes,No,F,0,2,F,2,Y,Yes
78050,Psychology,3.6,1010,Yes,Yes,No,F,0,2,F,2,Y,Yes
61608,Psychology,3.59,1040,,Yes,No,F,0,2,F,2,Y,Yes
233388,Undeclared,3.05,1070,Yes,Yes,Yes,M,8,6,F,2,Y,Yes
108924,Mechanical Engineering,3.63,900,,Yes,No,F,0,2,F,2,Y,Yes
197912,Biological Sciences,3.72,660,Yes,Yes,Yes,F,0,8,I,2,Y,Yes
202302,Biological Sciences,3.73,870,Yes,Yes,Yes,F,0,8,I,2,Y,Yes
244470,Psychology,3.77,1250,,Yes,Yes,F,0,8,I,2,Y,Yes
115932,Undeclared,2.85,1070,,Yes,No,F,0,1,W,2,Y,Yes
265910,Biological Sciences,3.1,1120,,No,No,F,0,2,W,2,Y,Yes
262098,Political Science,3.8,850,,Yes,No,F,0,3,W,2,Y,Yes
247088,Sociology,3.78,1010,Yes,Yes,No,F,0,3,W,2,Y,Yes
280398,Undeclared,3.12,1030,Yes,Yes,No,F,0,3,W,2,Y,Yes
284568,Economics,3.13,1250,,Yes,No,F,0,,W,2,Y,Yes
283090,Psychology,3.12,1080,Yes,Yes,No,F,0,4,W,2,Y,Yes
87444,Social and Cognitive Science,2.67,1060,,No,No,F,0,5,W,2,Y,Yes
261040,Undeclared,3.09,1080,Yes,Yes,No,F,0,,W,2,Y,Yes
272814,Undeclared,3.11,890,,Yes,No,F,0,,W,2,Y,Yes
172802,Undeclared SSHA,3.05,1100,,,No,F,0,6,W,2,Y,Yes
277754,Physics,3.12,1130,Yes,Yes,No,F,0,6,W,2,Y,Yes
282836,Psychology,3.12,1080,,Yes,No,F,0,7,W,2,Y,Yes
76428,Psychology,2.55,1000,,Yes,No,F,0,,W,2,Y,Yes
257096,Biological Sciences,3.09,1160,Yes,Yes,No,M,0,,W,2,Y,Yes
273114,Biological Sciences,3.11,700,,Yes,No,F,0,10,W,2,Y,Yes
67312,Undeclared,3.6,950,Yes,Yes,Yes,F,0,3,C-,2.1,Y,No
125980,Undeclared Natural Sciences,2.78,1030,,No,Yes,F,0,3,C-,2.1,Y,No
63342,Political Science,3.59,1050,Yes,Yes,Yes,F,0,3,C-,2.1,Y,No
63190,Literatures and Cultures,3.59,1130,,No,Yes,F,0,3,C-,2.1,Y,No
74864,Chemical Sciences,3.6,910,,Yes,Yes,F,0,3,C-,2.1,Y,No
29862,Undeclared Natural Sciences,3.59,910,No,,No,F,4,3,C+,2.1,Y,No
64136,Undeclared SSHA,3.59,1280,,Yes,No,F,0,8,C+,2.1,Y,No
176566,Environmental Engineering,3.7,950,,No,Yes,F,10,3,D,2.1,Y,No
65544,Undeclared Engineering,3.59,890,No,No,No,M,0,8,D,2.1,Y,No
96758,Materials Sci & Engineering,3.62,750,,Yes,No,F,0,8,D-,2.1,Y,No
181042,Computer Science & Engineering,2.95,1260,,Yes,Yes,F,0,3,D+,2.1,Y,No
48498,Undeclared,3.59,1000,Yes,Yes,Yes,M,8,3,F,2.1,Y,No
65306,Undeclared,3.59,770,No,No,No,F,0,,F,2.1,Y,No
67484,Psychology,3.6,790,,Yes,No,F,0,3,F,2.1,Y,No
188060,Biological Sciences,3.72,870,,Yes,No,F,0,3,F,2.1,Y,No
184092,English,3.71,940,Yes,,No,F,0,,F,2.1,Y,No
189220,Undeclared SSHA,3.72,1060,Yes,No,No,M,0,2,F,2.1,Y,No
229764,Computer Science & Engineering,3.76,1280,,Yes,No,M,0,2,F,2.1,Y,No
114400,Undeclared,2.73,1060,,Yes,No,M,10,3,A,2.1,Y,Yes
126464,Psychology,3.65,880,,Yes,No,F,0,7,A,2.1,Y,Yes
61268,Undeclared SSHA,3.59,770,,Yes,No,M,14,8,A,2.1,Y,Yes
77210,Literatures and Cultures,3.6,920,Yes,Yes,Yes,F,2,8,A+,2.1,Y,Yes
150768,Undeclared,3.68,1080,,Yes,Yes,F,6,3,A+,2.1,Y,Yes
177702,Psychology,3.7,1100,,Yes,Yes,F,4,3,A+,2.1,Y,Yes
108050,Undeclared,2.7,960,,No,Yes,M,12,4,A+,2.1,Y,Yes
156754,Psychology,3.68,1170,,Yes,No,M,4,6,A+,2.1,Y,Yes
77152,Undeclared,3.6,910,Yes,Yes,No,M,8,8,A+,2.1,Y,Yes
79286,Biological Sciences,3.6,910,Yes,Yes,Yes,F,3,8,A+,2.1,Y,Yes
67826,Political Science,3.6,920,Yes,No,Yes,F,4,8,A+,2.1,Y,Yes
76752,Psychology,3.6,930,,No,No,F,0,8,A+,2.1,Y,Yes
67456,Management & Business Economics,3.6,940,,Yes,No,F,8,8,A+,2.1,Y,Yes
126966,Mechanical Engineering,3.65,980,,No,No,F,9,8,A+,2.1,Y,Yes
69580,Bioengineering,3.6,1010,,Yes,Yes,M,6,8,A+,2.1,Y,Yes
86642,Biological Sciences,3.61,1010,Yes,Yes,Yes,M,2,8,A+,2.1,Y,Yes
74780,Psychology,3.6,1020,,Yes,Yes,M,8,8,A+,2.1,Y,Yes
112682,Biological Sciences,3.64,1030,,No,Yes,F,0,8,A+,2.1,Y,Yes
67496,Biological Sciences,3.6,1040,,Yes,No,F,1,8,A+,2.1,Y,Yes
74474,Literatures and Cultures,3.6,1050,,Yes,Yes,M,10,8,A+,2.1,Y,Yes
86512,Management & Business Economics,3.61,1060,,Yes,Yes,F,9,8,A+,2.1,Y,Yes
70994,Biological Sciences,3.6,1070,Yes,Yes,No,M,11,8,A+,2.1,Y,Yes
146264,Bioengineering,3.68,1070,,Yes,Yes,F,0,8,A+,2.1,Y,Yes
85168,Undeclared,3.61,1090,Yes,Yes,Yes,M,0,8,A+,2.1,Y,Yes
110602,Mechanical Engineering,3.64,1090,Yes,No,No,M,6,8,A+,2.1,Y,Yes
84128,Computer Science & Engineering,3.61,1110,,No,Yes,F,2,8,A+,2.1,Y,Yes
70662,Materials Sci & Engineering,3.6,1150,Yes,Yes,Yes,M,4,8,A+,2.1,Y,Yes
121266,Undeclared Natural Sciences,3.65,1180,,Yes,Yes,F,6,8,A+,2.1,Y,Yes
70378,Sociology,3.6,1280,,Yes,Yes,M,0,,A+,2.1,Y,Yes
99968,Economics,3.63,960,,Yes,Yes,F,5,4,B+,2.1,Y,Yes
68650,Psychology,3.6,870,,No,Yes,F,0,8,C,2.1,Y,Yes
67626,Economics,3.6,810,No,No,Yes,F,10,8,C,2.1,Y,Yes
69038,Biological Sciences,3.6,860,,Yes,Yes,M,0,8,C,2.1,Y,Yes
71416,Sociology,3.6,860,Yes,Yes,No,F,12,8,C,2.1,Y,Yes
84092,Biological Sciences,2.54,1120,Yes,Yes,No,M,0,3,C,2.1,Y,Yes
70424,Sociology,3.6,950,Yes,Yes,Yes,F,0,3,C-,2.1,Y,Yes
64650,Materials Sci & Engineering,3.59,640,,Yes,Yes,F,0,3,C-,2.1,Y,Yes
73768,Mechanical Engineering,3.6,770,Yes,Yes,Yes,F,0,3,C-,2.1,Y,Yes
74026,Undeclared,2.4,840,Yes,Yes,Yes,F,0,3,C-,2.1,Y,Yes
72678,Sociology,3.6,950,Yes,Yes,Yes,F,0,3,C-,2.1,Y,Yes
65170,Undeclared,3.59,990,Yes,Yes,Yes,F,0,3,C-,2.1,Y,Yes
121538,Undeclared,3.65,710,Yes,Yes,Yes,M,10,8,C-,2.1,Y,Yes
65406,Undeclared,3.59,910,Yes,Yes,Yes,F,12,8,C-,2.1,Y,Yes
108960,Undeclared,3.63,1040,Yes,,Yes,F,0,7,C-,2.1,Y,Yes
64320,Computer Science & Engineering,3.59,940,Yes,Yes,Yes,F,10,8,C+,2.1,Y,Yes
74754,Biological Sciences,3.6,800,No,No,No,F,7,5,D,2.1,Y,Yes
73494,Computer Science & Engineering,3.6,840,,No,No,F,2,5,D,2.1,Y,Yes
242960,Undeclared,3.06,730,,No,No,M,6,3,D,2.1,Y,Yes
243314,Computer Science & Engineering,3.07,930,,No,No,M,6,3,D,2.1,Y,Yes
74416,Biological Sciences,3.6,1020,,Yes,No,M,6,3,D,2.1,Y,Yes
75096,Undeclared Natural Sciences,3.6,1110,,Yes,No,M,6,3,D,2.1,Y,Yes
74250,Sociology,3.6,750,No,No,No,M,10,8,D-,2.1,Y,Yes
68888,Biological Sciences,3.6,880,Yes,Yes,No,F,0,3,D+,2.1,Y,Yes
76022,Undeclared,3.6,920,,Yes,Yes,F,7,3,F,2.1,Y,Yes
161544,History,3.69,980,,Yes,No,M,4,3,F,2.1,Y,Yes
66402,Undeclared,2.36,570,Yes,Yes,No,F,0,3,F,2.1,Y,Yes
115326,Undeclared,2.75,920,,Yes,No,F,0,3,F,2.1,Y,Yes
66026,Computer Science & Engineering,2.35,940,Yes,No,No,F,0,3,F,2.1,Y,Yes
238940,Economics,3.77,1050,,Yes,No,F,0,3,F,2.1,Y,Yes
253892,Applied Mathematical Sciences,3.79,1090,,No,No,F,0,10,F,2.1,Y,Yes
188954,Undeclared Engineering,3,990,,No,Yes,F,0,3,I,2.1,Y,Yes
258696,Psychology,3.79,1230,Yes,Yes,Yes,F,0,3,I,2.1,Y,Yes
220134,Undeclared,3.04,1240,Yes,Yes,Yes,F,0,3,I,2.1,Y,Yes
109348,Undeclared,2.71,1120,Yes,No,No,M,8,4,A+,2.11,Y,No
154804,Psychology,3.68,790,,Yes,No,F,0,8,C,2.11,Y,No
150448,Computer Science & Engineering,3.68,920,,Yes,No,F,0,5,A,2.12,Y,No
158086,Undeclared SSHA,3.68,610,Yes,Yes,Yes,F,0,8,A,2.12,Y,No
59568,Undeclared SSHA,2.33,870,,No,No,F,0,5,A-,2.12,Y,No
60956,Undeclared,4.14,1090,,No,Yes,M,10,5,A-,2.12,Y,No
60528,Undeclared SSHA,4.14,1460,,Yes,Yes,M,7,5,A-,2.12,Y,No
60676,Undeclared SSHA,4.14,1590,,Yes,Yes,M,7,5,A-,2.12,Y,No
154022,Undeclared,3.68,920,No,No,Yes,F,2,8,A+,2.12,Y,No
169160,Computer Science & Engineering,3.7,920,Yes,Yes,Yes,F,6,8,A+,2.12,Y,No
164528,Biological Sciences,3.69,990,,Yes,Yes,M,12,8,A+,2.12,Y,No
198216,Bioengineering,3.72,990,,Yes,Yes,F,1,8,A+,2.12,Y,No
155034,Undeclared,3.68,1020,,Yes,No,M,6,8,A+,2.12,Y,No
161350,Undeclared SSHA,3.69,1110,,Yes,No,F,14,8,A+,2.12,Y,No
163440,Biological Sciences,3.69,1110,,No,No,F,6,8,A+,2.12,Y,No
165644,Undeclared,3.7,1120,,No,Yes,F,4,8,A+,2.12,Y,No
177512,Cognitive Science,3.7,1130,,Yes,Yes,F,5,8,A+,2.12,Y,No
30470,Undeclared,3.08,870,,Yes,No,F,5,5,B,2.12,Y,No
30742,Undeclared,3.08,580,,Yes,Yes,F,0,,B-,2.12,Y,No
177096,Public Health,3.7,740,,No,No,F,2,3,B+,2.12,Y,No
177840,Public Health,3.7,750,,No,Yes,F,2,3,B+,2.12,Y,No
113394,Mechanical Engineering,3.64,820,,No,Yes,F,4,3,B+,2.12,Y,No
132172,Undeclared,2.8,1050,Yes,No,Yes,M,8,4,B+,2.12,Y,No
121228,Psychology,3.65,1000,,No,No,F,0,5,B+,2.12,Y,No
55706,Undeclared SSHA,4.2,1170,,Yes,No,F,0,5,B+,2.12,Y,No
154632,Undeclared,3.68,800,,No,Yes,F,2,8,C,2.12,Y,No
163536,Physics,3.69,810,,Yes,No,M,5,,C,2.12,Y,No
173688,Sociology,3.7,850,No,No,Yes,M,0,8,C,2.12,Y,No
174540,Psychology,3.7,870,Yes,Yes,Yes,F,2,8,C,2.12,Y,No
161466,Political Science,3.69,890,No,,No,M,2,8,C,2.12,Y,No
182660,Undeclared,3.71,890,,Yes,Yes,F,0,8,C,2.12,Y,No
99310,Applied Mathematical Sciences,3.62,950,No,No,Yes,F,0,4,C-,2.12,Y,No
31140,Undeclared SSHA,3.02,790,,No,Yes,F,1,2,C-,2.12,Y,No
176980,Management & Business Economics,3.05,990,Yes,No,Yes,F,0,5,C+,2.12,Y,No
164502,Management & Business Economics,3.69,740,,No,No,F,0,8,D-,2.12,Y,No
31900,Undeclared,3.04,540,,Yes,Yes,F,2,2,D-,2.12,Y,No
183632,Chemical Sciences,3.71,720,No,No,Yes,F,4,8,D+,2.12,Y,No
174290,Management & Business Economics,3.7,930,,No,Yes,F,0,,W,2.12,Y,No
153744,Economics,3.68,930,,Yes,No,F,0,5,A,2.12,Y,Yes
60804,Undeclared SSHA,4.14,1510,Yes,Yes,No,F,1,5,A-,2.12,Y,Yes
60970,Bioengineering,2.34,1090,,Yes,No,F,0,5,A-,2.12,Y,Yes
60508,Undeclared SSHA,4.14,1280,,Yes,Yes,F,0,5,A-,2.12,Y,Yes
60282,Undeclared,4.14,1390,,Yes,Yes,M,9,5,A-,2.12,Y,Yes
60950,Undeclared SSHA,4.14,1400,,Yes,No,F,7,5,A-,2.12,Y,Yes
60778,Literatures and Cultures,4.14,1410,Yes,No,No,F,2,5,A-,2.12,Y,Yes
60890,Undeclared SSHA,4.14,1420,,No,No,F,1,5,A-,2.12,Y,Yes
203754,Computer Science & Engineering,3.73,910,,No,Yes,M,4,8,A+,2.12,Y,Yes
147934,Psychology,3.68,940,,Yes,No,M,0,8,A+,2.12,Y,Yes
148926,Psychology,3.68,940,Yes,Yes,No,F,0,8,A+,2.12,Y,Yes
171780,Biological Sciences,3.7,940,Yes,No,Yes,F,4,8,A+,2.12,Y,Yes
174352,English,3.7,940,Yes,No,Yes,F,0,8,A+,2.12,Y,Yes
168990,Computer Science & Engineering,3.7,1020,Yes,Yes,No,M,8,8,A+,2.12,Y,Yes
161738,Mechanical Engineering,3.69,1050,,Yes,No,F,3,8,A+,2.12,Y,Yes
175130,Management & Business Economics,3.7,1060,Yes,Yes,No,F,2,8,A+,2.12,Y,Yes
189160,Economics,3.72,1060,,No,No,M,0,8,A+,2.12,Y,Yes
202244,Computer Science & Engineering,3.73,680,,No,Yes,F,0,8,B,2.12,Y,Yes
